KRZAST	KSTRANA	PORCISLO	JMENO	PRIJMENI	TITULPRED	TITULZA	VEK	POVOLANI	BYDLISTEN	BYDLISTEK	PSTRANA	NSTRANA	PLATNOST	POCHLASU	POCPROC	MANDAT	PORADIMAND	PORADINAHR	POHLAVI	ROK	VSTRANA
13	6	20	Josef	Rychtárik	Ing.		34	starosta	Fulnek	599352	99	129	A	537	0	N	0	16	M	2000	129
13	6	21	Oldřich	Usvald	Ing.		43	starosta	Pustějov	568775	99	129	A	250	0	N	0	17	M	2000	129
13	6	22	Jan	Sabo			39	podnikatel	Brantice	597210	99	129	A	161	0	N	0	18	M	2000	129
13	6	23	Oldřich	Zimmermann			56	starosta	Ostrava	4	99	129	A	123	0	N	0	19	M	2000	129
13	6	24	Jindřich	Dobřecký			53	starosta	Holasovice	507113	99	129	A	410	0	N	0	20	M	2000	129
13	6	25	Karel	Kula			37	fotbalista	Český Těšín	598933	99	129	A	521	0	N	0	21	M	2000	129
13	6	26	Jan	Konečný	Mgr.		39	starosta	Nýdek	507091	99	129	A	559	0	N	0	22	M	2000	129
13	6	27	Petr	Gallus	MUDr.		53	primář	Ostrava	4	99	129	A	430	0	N	0	23	M	2000	129
13	6	28	Luděk	Míček			40	starosta	Slatina	568406	99	129	A	382	0	N	0	24	M	2000	129
13	6	29	Jiří	Möhwald	Ing.		42	technik	Třinec	598810	99	129	A	814	0	N	0	25	M	2000	129
13	6	30	Jana	Holušová			43	starosta	Vřesina	500291	99	129	A	297	0	N	0	26	F	2000	129
13	6	31	Karel	Gebel			52	starosta	Březová	506451	99	129	A	206	0	N	0	27	M	2000	129
13	6	32	Břetislav	Jureček			69	důchodce	Ostrava	4	99	129	A	150	0	N	0	28	M	2000	129
13	6	33	Jiří	Juhász	Mgr.		44	podnikatel	Orlová	599069	99	129	A	216	0	N	0	29	M	2000	129
13	6	34	Taťána	Kuzníková	MUDr.		48	stomatolog	Ostrava	4	99	129	A	241	0	N	0	30	F	2000	129
13	6	35	Stefan	Kujawa	Ing.		65	starosta	Vendryně	554928	99	129	A	420	0	N	0	31	M	2000	129
13	6	36	Herbert	Pavera	Mgr.		42	starosta	Bolatice	506214	99	129	A	1119	0	N	0	32	M	2000	129
13	6	37	Jana	Kubová			50	úřednice	Ostrava	4	99	129	A	117	0	N	0	33	F	2000	129
13	6	38	Evžen	Vašulín	MUDr.		47	lékař	Bohumín	599051	99	129	A	114	0	N	0	34	M	2000	129
13	6	39	Tadeasz	Karzel	MUDr.		53	lékař	Třinec	598810	99	129	A	957	0	N	0	35	M	2000	129
13	6	40	Jan	Janík			48	starosta	Bernartice nad Odrou	568481	99	129	A	163	0	N	0	36	M	2000	129
13	6	41	Zdeněk	Lánský			53	projektant	Ostrava	4	99	129	A	95	0	N	0	37	M	2000	129
13	6	42	Jan	Mikulka	Ing.		49	ředitel elektrárny	Orlová	599069	99	129	A	125	0	N	0	38	M	2000	129
13	6	43	František	Struška	Ing.		58	starosta	Bruntál	597180	99	129	A	195	0	N	0	39	M	2000	129
13	6	44	Roman	Máca	Ing.		46	starosta	Mošnov	568686	99	129	A	190	0	N	0	40	M	2000	129
13	6	45	Karel	Rychlý	Ing.		57	starosta	Raduň	509841	99	129	A	295	0	N	0	41	M	2000	129
13	6	46	Helena	Dudová	Mgr.		53	učitelka	Krnov	597520	99	129	A	234	0	N	0	42	F	2000	129
13	6	47	Vít	Smetana	Bc.		35	starosta	Veřovice	500259	99	129	A	162	0	N	0	43	M	2000	129
13	6	48	Zdeněk	Uhlář	MUDr.		46	lékař	Třinec	598810	99	129	A	617	0	N	0	44	M	2000	129
13	6	49	Jan	Raida			67	starosta	Stěbořice	510343	99	129	A	201	0	N	0	45	M	2000	129
13	6	50	Josef	Voral			47	starosta	Jistebník	599506	99	129	A	132	0	N	0	46	M	2000	129
13	6	51	Radomír	Juřica	Ing.		57	podnikatel	Orlová	599069	99	129	A	47	0	N	0	47	M	2000	129
13	6	52	Vojtěch	Seidler			48	starosta	Melč	508144	99	129	A	131	0	N	0	48	M	2000	129
13	6	53	Jiří	Franc			52	starosta	Osoblaha	597716	99	129	A	109	0	N	0	49	M	2000	129
13	6	54	Dušan	Folvarčný			29	manager	Ostrava	4	99	129	A	58	0	N	0	50	M	2000	129
13	6	55	Julius	Jadrný			42	starosta	Oldřišov	509574	99	129	A	342	0	N	0	51	M	2000	129
13	6	56	Ludvík	Olšák	MUDr.		65	lékař	Karviná	598917	99	129	A	62	0	N	0	52	M	2000	129
13	6	57	Vladimír	Nippert	Ing.		51	starosta	Vražné	554910	99	129	A	82	0	N	0	53	M	2000	129
13	6	58	Michal	Markoš			58	starosta	Milotice nad Opavou	569526	99	129	A	54	0	N	0	54	M	2000	129
13	6	59	Marta	Otisková			38	starostka	Lichnov	597554	99	129	A	278	0	N	0	55	F	2000	129
13	6	60	Zbygněv	Gluza	Ing.		42	podnikatel	Třinec	598810	99	129	A	138	0	N	0	56	M	2000	129
13	6	61	Lech	Branny	PharmDr.		37	lékárník	Nýdek	507091	99	129	A	251	0	N	0	57	M	2000	129
13	6	62	Ivo	Kočíš			49	starosta	Bravantice	556858	99	129	A	159	0	N	0	58	M	2000	129
13	6	63	Ondřej	Vorel	PhDr.		47	VŠ učitel	Orlová	599069	99	129	A	148	0	N	0	59	M	2000	129
13	6	64	Igor	Krajčík			42	technik	Ostrava	4	99	129	A	24	0	N	0	60	M	2000	129
13	6	65	Josef	Dus			43	starosta	Moravice	569097	99	129	A	90	0	N	0	61	M	2000	129
13	6	66	Salome	Sýkorová	Ing.		37	zástupce starosty	Zátor	597988	99	129	A	170	0	N	0	62	F	2000	129
13	6	67	Petr	Pašek			37	podnikatel	Český Těšín	598933	99	129	A	55	0	N	0	63	M	2000	129
13	6	68	Břetislav	Jendřejčík			56	důchodce	Ostrava	4	99	129	A	67	0	N	0	64	M	2000	129
13	7	1	František	Vyhňák	PhDr.		51	náčelník dětské org.	Ostrava	4	5	5	A	519	0	N	0	0	M	2000	263
13	7	2	František	Kunčík	MUDr.	CSc.	62	primář ARO	Ostrava	4	20	20	A	386	0	N	0	0	M	2000	263
13	7	3	Zdeněk	Frýdl			45	podnikatel	Brantice	597210	20	20	A	119	0	N	0	0	M	2000	263
13	7	4	Viktor	Hubert			38	drobný podnikatel	Ostrava	4	5	5	A	342	0	N	0	0	M	2000	263
13	7	5	Rudolf	Kuťák			63	technik	Karviná	598917	20	20	A	56	0	N	0	0	M	2000	263
13	7	6	Vladimír	Klečka	Ing.		48	soukromý zemědělec	Bartošovice	599212	5	5	A	271	0	N	0	0	M	2000	263
13	7	7	Jana	Kotalová			53	ředitelka mat. školy	Hlavnice	553093	20	20	A	166	0	N	0	0	F	2000	263
13	7	8	Jiří	Pol			61	projektant	Ostrava	4	5	5	A	117	0	N	0	0	M	2000	263
13	7	9	František	Faldík			65	úředník	Bílovec	599247	20	20	A	35	0	N	0	0	M	2000	263
13	7	10	Jindřich	Smiga			47	podnikatel	Český Těšín	598933	5	5	A	42	0	N	0	0	M	2000	263
13	7	11	Slávek	Růžička			40	diagnostik	Ostrava	4	20	20	A	87	0	N	0	0	M	2000	263
13	7	12	Vladimír	Marek			65	učitel	Lomnice	597589	20	20	A	47	0	N	0	0	M	2000	263
13	7	13	Miroslava	Šimarová			59	býv. řed. DDM	Krnov	597520	99	5	A	63	0	N	0	0	F	2000	263
13	7	14	Eva	Mikešová			57	úřednice	Ostrava	4	20	20	A	29	0	N	0	0	F	2000	263
13	7	15	Josefa	Bernfeldová			56	vedoucí DDM	Svatoňovice	547131	20	20	A	48	0	N	0	0	F	2000	263
13	7	16	Ivo	Mílek	Ing.		49	zástupce řed. OHS	Nový Jičín	599191	99	5	A	119	0	N	0	0	M	2000	263
13	7	17	Emil	Trzaskalík			62	technik	Dětmarovice	598941	20	20	A	35	0	N	0	0	M	2000	263
13	7	18	Stanislav	Tomčala			51	projektant	Frýdek-Místek	598003	5	5	A	56	0	N	0	0	M	2000	263
13	7	19	Emil	Sladecký			59	technik	Ostrava	4	20	20	A	25	0	N	0	0	M	2000	263
13	7	21	Jitka	Pelikánová			56	drobná podnikatelka	Ostrava	4	5	5	A	42	0	N	0	0	F	2000	263
13	7	22	Mária	Žídková			48	kulturní referent	Kobeřice	507504	20	20	A	49	0	N	0	0	F	2000	263
13	7	24	Jan	Horváth			22	student VŠ	Orlová	599069	99	20	A	75	0	N	0	0	M	2000	263
13	7	25	Vladimír	Mandrla	Ing.		38	geolog	Ostrava	4	5	5	A	177	0	N	0	0	M	2000	263
13	7	26	Eva	Kratochvílová			63	úřednice	Nový Jičín	599191	20	20	A	47	0	N	0	0	F	2000	263
13	7	28	Vladimír	Baar			36	podnikatel	Opava	505927	20	20	A	33	0	N	0	0	M	2000	263
13	7	29	Jiří	Segeťa			47	podnikatel	Nový Jičín	599191	5	5	A	44	0	N	0	0	M	2000	263
13	7	30	Zdeňka	Pawlicová			44	účetní	Karviná	598917	20	20	A	69	0	N	0	0	F	2000	263
13	7	31	Anna	Rivolová			62	sociální pracovnice	Ostrava	4	99	20	A	36	0	N	0	0	F	2000	263
13	7	32	Štefan	Greš			39	zástupce nezis. org.	Ostrava	4	5	5	A	86	0	N	0	0	M	2000	263
13	7	33	Jan	Matoušek			59	vedoucí provozu	Brantice	597210	20	20	A	18	0	N	0	0	M	2000	263
13	7	34	Magda	Němcová			47	obchodní zástupce	Dolní Lhota	506711	20	20	A	16	0	N	0	0	F	2000	263
13	7	35	Karel	Riegel	Ing.		47	manager	Ostrava	4	5	5	A	12	0	N	0	0	M	2000	263
13	7	36	Jan	Czudek			66	valcíř	Český Těšín	598933	20	20	A	30	0	N	0	0	M	2000	263
13	7	37	Jan	Ciprys			48	prac.bezpeč.služby	Ostrava	4	99	20	A	12	0	N	0	0	M	2000	263
13	7	38	Václav	Pavelek			68	mistr	Frýdek-Místek	598003	20	20	A	15	0	N	0	0	M	2000	263
13	7	39	Luděk	Kaplan			41	vedoucí provozu	Frýdek-Místek	598003	99	5	A	27	0	N	0	0	M	2000	263
13	7	40	Ludmila	Rajnošková			62	důchodkyně	Nový Jičín	599191	20	20	A	29	0	N	0	0	F	2000	263
13	7	41	Zdeněk	Luža			43	důchodce	Havířov	555088	20	20	A	13	0	N	0	0	M	2000	263
13	7	42	Petr	Orel			41	vedoucí stanice	Nový Jičín	599191	99	5	A	187	0	N	0	0	M	2000	263
13	7	43	Miroslav	Šuchma			44	číšník	Ostrava	4	20	20	A	7	0	N	0	0	M	2000	263
13	7	44	František	Pralle			62	podnikatel	Dívčí Hrad	551864	20	20	A	12	0	N	0	0	M	2000	263
13	7	45	Petr	Dybowicz			39	živnostník	Opava	505927	5	5	A	26	0	N	0	0	M	2000	263
13	7	46	Jan	Heczko			41	horník	Těrlicko	599158	20	20	A	31	0	N	0	0	M	2000	263
13	7	47	Miroslava	Zatloukalová			67	učitelka	Ostrava	4	20	20	A	13	0	N	0	0	F	2000	263
13	7	48	Iveta	Kubinová			23	úřednice	Hlučín	507016	99	5	A	40	0	N	0	0	F	2000	263
13	7	49	Radek	Kuťák			37	obchodní zástupce	Karviná	598917	99	20	A	23	0	N	0	0	M	2000	263
13	7	50	Bohumír	Huber			49	vedoucí prodejny	Ostrava	4	99	20	A	8	0	N	0	0	M	2000	263
13	7	51	Radek	Lisník			25	programátor	Mokré Lazce	508373	99	5	A	38	0	N	0	0	M	2000	263
13	7	52	Lubomír	Borovský	Ing.		64	technik	Kopřivnice	599565	20	20	A	15	0	N	0	0	M	2000	263
13	7	53	Jarmila	Macháčková			72	důchodkyně	Nový Jičín	599191	20	20	A	25	0	N	0	0	F	2000	263
13	7	54	Ivana	Pavlacká			37	zást.nezisk.organiz.	Krnov	597520	99	5	A	34	0	N	0	0	F	2000	263
13	7	55	Miroslav	Mičanin	Mgr.		39	státní zaměst.	Bohušov	597201	20	20	A	14	0	N	0	0	M	2000	263
13	7	56	Stanislav	Šimurda			66	důchodce	Fulnek	599352	20	20	A	6	0	N	0	0	M	2000	263
13	7	57	Petr	Genda			25	prodavač	Ostrava	4	99	5	A	28	0	N	0	0	M	2000	263
13	7	58	Vladimír	Bábek			57	strážný	Opava	505927	20	20	A	14	0	N	0	0	M	2000	263
13	7	59	František	Parchanský	Ing.		66	důchodce	Karviná	598917	20	20	A	29	0	N	0	0	M	2000	263
13	7	60	Vladislav	Kiedroň			54	dělník	Těrlicko	599158	20	20	A	16	0	N	0	0	M	2000	263
13	7	61	Anna	Lališová			62	vrátná	Nový Jičín	599191	20	20	A	12	0	N	0	0	F	2000	263
13	7	62	Pavel	Fojt	Ing.		67	důchodce	Orlová	599069	99	20	A	14	0	N	0	0	M	2000	263
13	7	63	Miloš	Havlíček			58	horník	Český Těšín	598933	20	20	A	12	0	N	0	0	M	2000	263
13	7	64	Vilém	Smaza			66	horník	Těrlicko	599158	20	20	A	9	0	N	0	0	M	2000	263
13	7	65	Oldřiška	Horká			65	úřednice	Nový Jičín	599191	20	20	A	15	0	N	0	0	F	2000	263
13	7	66	Ervin	Sikora			68	horník	Český Těšín	598933	20	20	A	13	0	N	0	0	M	2000	263
13	7	68	Jiřina	Jalůvková			70	důchodkyně	Nový Jičín	599191	20	20	A	8	0	N	0	0	F	2000	263
13	7	69	Alena	Matasová			74	důchodkyně	Nový Jičín	599191	20	20	A	11	0	N	0	0	F	2000	263
13	10	1	Bohuslav	Chwajol	Doc. MUDr.	CSc.	56	lékař	Orlová	599069	99	72	A	2315	0	N	0	0	M	2000	72
13	10	2	Vavřinec	Fójcik	Ing.		40	přednosta žel. stan.	Těrlicko	599158	99	72	A	1655	0	N	0	0	M	2000	72
13	10	3	Tadeáš	Szkucik	Mgr.		50	ředitel školy	Třinec	598810	99	72	A	1480	0	N	0	0	M	2000	72
13	10	4	Evžen	Kiedroń	JUDr.		63	důchodce	Horní Suchá	552739	72	72	A	257	0	N	0	0	M	2000	72
13	10	5	Pavel	Tomčala			60	starosta	Hrádek	512176	99	72	A	777	0	N	0	0	M	2000	72
13	10	6	Monika	Fojciková			28	úřednice	Řeka	552640	99	72	A	739	0	N	0	0	F	2000	72
13	10	7	Hans	Korbel	Ing.		59	podnikatel	Opava	505927	99	72	A	92	0	N	0	0	M	2000	72
13	10	8	Stanislav	Folwarczny	Mgr.		38	ředitel školy	Český Těšín	598933	99	72	A	766	0	N	0	0	M	2000	72
13	10	9	Josef	Wierzgoń	Dr.		66	důchodce	Karviná	598917	99	72	A	616	0	N	0	0	M	2000	72
13	10	10	Vladislav	Niedoba			50	elektromontér	Chotěbuz	555291	72	72	A	228	0	N	0	0	M	2000	72
13	10	11	Markéta	Rakowská	Mgr.		51	ředitelka školy	Český Těšín	598933	99	72	A	539	0	N	0	0	F	2000	72
13	10	12	Otmar	Robosz			41	dopravní technik	Horní Suchá	552739	99	72	A	56	0	N	0	0	M	2000	72
13	10	13	Vasil	Vaník			55	dispečer	Ostrava	4	72	72	A	24	0	N	0	0	M	2000	72
13	10	14	Jan	Branny			60	důchodce	Třinec	598810	99	72	A	148	0	N	0	0	M	2000	72
13	10	15	Leszek	Richter	Mgr.		28	učitel	Třinec	598810	99	72	A	178	0	N	0	0	M	2000	72
13	10	16	Zbigniew	Chodura	Ing.		35	ekonom	Třinec	598810	99	72	A	233	0	N	0	0	M	2000	72
13	10	17	Kazimír	Jachnicki	Ing.		41	technik	Jablunkov	598259	99	72	A	337	0	N	0	0	M	2000	72
13	10	18	Marta	Kelnarová			41	účetní	Kopřivnice	599565	99	72	A	15	0	N	0	0	F	2000	72
13	10	19	Tadeusz	Toman	Ing.		41	technik	Třinec	598810	72	72	A	117	0	N	0	0	M	2000	72
13	10	20	Ladislav	Kristen			60	důchodce	Český Těšín	598933	99	72	A	78	0	N	0	0	M	2000	72
13	10	21	Bohuslav	Raszka			41	elektromontér	Vendryně	554928	72	72	A	416	0	N	0	0	M	2000	72
13	10	22	Kristina	Jonsztová	MUDr.		47	lékař	Karviná	598917	99	72	A	248	0	N	0	0	F	2000	72
13	10	23	Andrzej	Bizoń	Mgr.		32	podnikatel	Karviná	598917	99	72	A	565	0	N	0	0	M	2000	72
13	10	24	Halina	Gawlasová	Ing.		61	ekonom	Rychvald	599107	99	72	A	103	0	N	0	0	F	2000	72
13	10	25	Boleslav	Czapek			48	technik	Dolní Lutyně	598968	99	72	A	101	0	N	0	0	M	2000	72
13	10	26	Marta	Pilichová			64	učitelka	Dolní Lomná	511951	99	72	A	189	0	N	0	0	F	2000	72
13	10	27	Alexander	Przeczek	Ing.		43	geomechanik	Komorní Lhotka	507237	99	72	A	63	0	N	0	0	M	2000	72
13	10	28	Vladislav	Drong			47	elektromontér	Jablunkov	598259	72	72	A	106	0	N	0	0	M	2000	72
13	10	29	Bronisław	Walicki			66	důchodce	Český Těšín	598933	99	72	A	57	0	N	0	0	M	2000	72
13	10	30	Marian	Gociek	Mgr.		26	podnikatel	Bystřice	598062	99	72	A	121	0	N	0	0	M	2000	72
13	10	31	Petr	Žabiński	Mgr.		63	důchodce	Stonava	599140	72	72	A	289	0	N	0	0	M	2000	72
13	10	32	Josef	Štirba	Ing.		64	důchodce	Český Těšín	598933	99	72	A	146	0	N	0	0	M	2000	72
13	10	33	Jiří	Stala	Ing.		57	důchodce	Karviná	598917	99	72	A	55	0	N	0	0	M	2000	72
13	10	34	Helena	Bubiková			48	úřednice	Albrechtice	598925	72	72	A	86	0	N	0	0	F	2000	72
13	10	35	Josef	Przywara			48	důlní technik	Třinec	598810	72	72	A	90	0	N	0	0	M	2000	72
13	10	36	Tomáš	Polok	Ing.		36	geodet	Hnojník	598160	99	72	A	45	0	N	0	0	M	2000	72
13	10	37	Stanislav	Filipiec			47	zámečník	Třanovice	552623	99	72	A	60	0	N	0	0	M	2000	72
13	10	38	Bronisław	Firla	Ing. arch.		76	důchodce	Horní Suchá	552739	99	72	A	53	0	N	0	0	M	2000	72
13	10	39	Michal	Szczotka	Mgr.		27	učitel	Český Těšín	598933	99	72	A	86	0	N	0	0	M	2000	72
13	10	40	Tadeusz	Siwek	Doc. RNDr.	CSc.	46	geograf	Rychvald	599107	99	72	A	183	0	N	0	0	M	2000	72
13	10	41	Jan	Niedoba			63	důchodce	Bukovec	511935	72	72	A	85	0	N	0	0	M	2000	72
13	10	42	Pavel	Kubica	Ing.		42	poradce	Komorní Lhotka	507237	99	72	A	79	0	N	0	0	M	2000	72
13	10	43	Marek	Bittmar	Mgr.		25	filolog	Bohumín	599051	99	72	A	37	0	N	0	0	M	2000	72
13	10	44	Mária	Kohutová			51	zdravotní sestra	Jablunkov	598259	99	72	A	55	0	N	0	0	F	2000	72
13	10	45	Jan	Kantor			57	předák	Třinec	598810	99	72	A	54	0	N	0	0	M	2000	72
13	10	46	Josef	Pietrus	Ing.		62	důchodce	Havířov	555088	72	72	A	60	0	N	0	0	M	2000	72
13	10	47	Dariusz	Branny			21	student	Český Těšín	598933	99	72	A	61	0	N	0	0	M	2000	72
13	10	48	Josef	Lugsch	Ing.		50	technik	Orlová	599069	99	72	A	78	0	N	0	0	M	2000	72
13	10	49	Stanislav	Kantor			53	řidič	Milíkov	507547	99	72	A	100	0	N	0	0	M	2000	72
13	10	50	Stanislav	Kabot			51	hutník-ocelář	Nýdek	507091	99	72	A	17	0	N	0	0	M	2000	72
13	10	51	Anna	Młynková			54	účetní	Návsí	554014	99	72	A	103	0	N	0	0	F	2000	72
13	10	52	Leo	Herman	Ing.		73	důchodce	Havířov	555088	99	72	A	24	0	N	0	0	M	2000	72
13	10	53	František	Jeżowicz	Ing.		72	důchodce	Albrechtice	598925	72	72	A	30	0	N	0	0	M	2000	72
13	10	54	Vilém	Zmełty	Ing.		63	důchodce	Třinec	598810	99	72	A	81	0	N	0	0	M	2000	72
13	10	55	Stanislav	Samek			53	ekonom	Vendryně	554928	99	72	A	118	0	N	0	0	M	2000	72
13	10	56	Zbihněv	Węglarzy			54	důchodce	Petrovice u Karviné	599077	72	72	A	23	0	N	0	0	M	2000	72
13	10	57	Helena	Haltofová	Mgr.		43	učitelka	Třinec	598810	99	72	A	35	0	N	0	0	F	2000	72
13	10	58	Januš	Kubeczka	Ing.		41	kalkulant	Ostrava	4	99	72	A	32	0	N	0	0	M	2000	72
13	10	59	Josef	Orszulik	Ing.		77	důchodce	Horní Suchá	552739	47	72	A	15	0	N	0	0	M	2000	72
13	10	60	Bronislav	Goryl			39	podnikatel	Jablunkov	598259	99	72	A	248	0	N	0	0	M	2000	72
13	10	61	Ervín	Turek			44	ocelář	Mosty u Jablunkova	598453	99	72	A	81	0	N	0	0	M	2000	72
13	10	62	Dana	Brózdová			36	soustružnice	Horní Lomná	511986	99	72	A	55	0	N	0	0	F	2000	72
13	10	63	Władysław	Szkopek			43	důlní měřič	Havířov	555088	99	72	A	21	0	N	0	0	M	2000	72
13	10	64	Otilie	Tobolová			49	redaktor	Dolní Lutyně	598968	99	72	A	171	0	N	0	0	F	2000	72
13	10	65	Stanislav	Gawlik	Dr. Ing.		59	zemědělský inženýr	Návsí	554014	72	72	A	313	0	N	0	0	M	2000	72
13	10	66	Alexander	Wicherek	Ing.		64	důchodce	Bystřice	598062	99	72	A	41	0	N	0	0	M	2000	72
13	10	67	Eva	Barsonyová			49	úřednice	Smilovice	552658	99	72	A	25	0	N	0	0	F	2000	72
13	10	69	Rudolf	Fronc			81	důchodce	Havířov	555088	72	72	A	14	0	N	0	0	M	2000	72
13	10	70	Jan	Macura			73	důchodce	Český Těšín	598933	72	72	A	4	0	N	0	0	M	2000	72
13	12	1	Jiří	Carbol	Ing.		41	starosta	Dobrá	598089	1	1	A	8800	16.76	A	1	0	M	2000	208
13	12	2	Zdislav	Wantula	Ing.		52	ředitel a. s.	Karviná	598917	102	102	A	2005	0	A	2	0	M	2000	208
13	12	3	Radim	Nováček	Ing.		43	dopravní specialista	Ostrava	4	102	102	A	2213	0	A	3	0	M	2000	208
13	12	4	Oldřich	Malota			39	podnikatel	Opava	505927	13	13	A	1503	0	A	4	0	M	2000	208
13	12	5	Miroslav	Pulchart	Ing.		45	technik	Ostrava	4	81	81	A	848	0	A	5	0	M	2000	208
13	12	6	Josef	Vícha			51	starosta	Hradec nad Moravicí	507270	1	1	A	4439	0	A	6	0	M	2000	208
13	12	8	Josef	Figura			51	podnikatel	Bruntál	597180	1	1	A	1551	0	A	7	0	M	2000	208
13	12	9	Jiří	Černota	Ing.		52	VŠ pedag.,projektant	Ostrava	4	102	102	A	1310	0	A	8	0	M	2000	208
13	12	10	Václav	Pomikálek	Ing.		39	ved. odboru nákupu	Studénka	599921	1	1	A	2085	0	A	9	0	M	2000	208
13	12	11	Jiří	Krist	Ing.		35	stavební inženýr	Mokré Lazce	508373	102	102	A	773	0	A	10	0	M	2000	208
13	12	12	Zbyněk	Pražák	Ing.		45	náměstek primátora	Ostrava	4	1	1	A	3578	0	A	11	0	M	2000	208
13	12	13	Marian	Bielesz	MVDr.		36	veterinární lékař	Český Těšín	598933	102	102	A	1131	0	A	12	0	M	2000	208
13	12	14	Marie	Zápecová	PhDr.		52	ředitelka stacionáře	Karviná	598917	1	1	A	1847	0	N	0	1	F	2000	208
13	12	15	Kateřina	Huvarová	Ing.		35	starostka	Studénka	599921	99	102	A	1464	0	N	0	2	F	2000	208
13	12	16	Pavel	Wessely			59	starosta	Nový Jičín	599191	99	1	A	2077	0	N	0	3	M	2000	208
13	12	17	Radoslav	Štědroň	RNDr.		45	manažer	Ostrava	4	102	102	A	542	0	N	0	4	M	2000	208
13	12	18	Lukáš	Curylo	Mgr.		26	středoškol. profesor	Ostrava	4	1	1	A	1851	0	N	0	5	M	2000	208
13	12	19	František	Orság	Mgr.		52	interní auditor	Havířov	555088	81	81	A	473	0	N	0	6	M	2000	208
13	12	20	Zdeněk	Stolař	PhDr.		46	starosta	Frýdek-Místek	598003	13	13	A	1378	0	N	0	7	M	2000	208
13	12	21	Vladimír	Hájek	Ing.		59	geomechanik	Brušperk	598038	102	102	A	238	0	N	0	8	M	2000	208
13	12	22	Petr	Adamec			42	starosta	Hlučín	507016	1	1	A	2339	0	N	0	9	M	2000	208
13	12	23	Pavel	Němejc	Ing.		40	stavební technik	Opava	505927	102	102	A	586	0	N	0	10	M	2000	208
13	12	24	Bedřich	Marek	Ing.		51	odborný poradce	Krnov	597520	1	1	A	928	0	N	0	11	M	2000	208
13	12	25	Milan	Bajgar	MUDr.		42	lékař	Ostrava	4	102	102	A	722	0	N	0	12	M	2000	208
13	12	26	Radislav	Mojžíšek	PaedDr.		40	místostarosta	Orlová	599069	13	13	A	414	0	N	0	13	M	2000	208
13	12	27	Pavol	Lukša			38	starosta	Čeladná	598071	1	1	A	1312	0	N	0	14	M	2000	208
13	12	28	Ivan	Pešl	Ing.		56	zeměměřičský inženýr	Opava	505927	81	81	A	639	0	N	0	15	M	2000	208
13	12	29	Lumír	Marszalek	Ing.		34	vedoucí odd. dopravy	Karviná	598917	102	102	A	437	0	N	0	16	M	2000	208
13	12	30	Jaromír	Dobrozemský	Ing.		54	starosta	Ostravice	598542	1	1	A	1108	0	N	0	17	M	2000	208
13	12	31	Eva	Pastušková			47	podnikatelka	Frýdek-Místek	598003	102	102	A	416	0	N	0	18	F	2000	208
13	12	32	Jiří	Hořínek	Ing.		41	ředitel Charity	Ostrava	4	1	1	A	3572	0	N	0	19	M	2000	208
13	12	33	Miroslav	Bartoň			36	podnikatel	Kopřivnice	599565	102	102	A	259	0	N	0	20	M	2000	208
13	12	34	Vladimír	Pavlištík	Ing.		54	důlní technik	Frýdek-Místek	598003	81	81	A	377	0	N	0	21	M	2000	208
13	12	35	Karel	Obluk	Ing.		55	starosta	Soběšovice	568791	99	1	A	428	0	N	0	22	M	2000	208
13	12	36	Tomáš	Crhák			45	obchodní zástupce	Krnov	597520	102	102	A	180	0	N	0	23	M	2000	208
13	12	37	Vladimír	Nálepa	Mgr.		40	ředitel střed. školy	Krnov	597520	13	13	A	348	0	N	0	24	M	2000	208
13	12	38	Jaroslava	Michnová			44	místostarostka	Hukvaldy	598691	1	1	A	606	0	N	0	25	F	2000	208
13	12	39	Jaroslav	Burda	PhDr.		56	ředitel integr.školy	Opava	505927	102	102	A	500	0	N	0	26	M	2000	208
13	12	40	Petr	Kubenka	Ing.		44	místostarosta	Frenštát p.Radhoštěm	599344	1	1	A	796	0	N	0	27	M	2000	208
13	12	41	Pavel	Holub	MUDr.		46	lékař	Havířov	555088	102	102	A	436	0	N	0	28	M	2000	208
13	12	42	Josef	Kudělka			49	technik	Rybí	568554	1	1	A	530	0	N	0	29	M	2000	208
13	12	43	Alexej	Beránek	Ing.		46	podnikatel	Ostrava	4	13	13	A	54	0	N	0	30	M	2000	208
13	12	44	Jiří	David	Mgr.		27	odbor. asistent VŠB	Havířov	555088	102	102	A	374	0	N	0	31	M	2000	208
13	12	45	Vít	Slováček	Ing.		39	místostarosta	Český Těšín	598933	1	1	A	806	0	N	0	32	M	2000	208
13	12	46	Pavel	Stibor	Ing.		47	podnikatel	Frýdek-Místek	598003	81	81	A	204	0	N	0	33	M	2000	208
13	12	47	Libor	Kulínský			35	podnikatel	Ostrava	4	102	102	A	56	0	N	0	34	M	2000	208
13	12	48	Zdeněk	Šindel			42	technik	Krmelín	598348	1	1	A	270	0	N	0	35	M	2000	208
13	12	49	Dalibor	Magera			45	podnikatel	Frenštát p.Radhoštěm	599344	102	102	A	134	0	N	0	36	M	2000	208
13	12	50	Maria	Melecká	Bc.		46	místostarostka	Kravaře	507580	1	1	A	1201	0	N	0	37	F	2000	208
13	12	51	Alice	Pavelková			40	asistentka poslance	Opava	505927	102	102	A	172	0	N	0	38	F	2000	208
13	12	52	Josef	Prusek			39	matematik-analytik	Vítkov	511021	1	1	A	648	0	N	0	39	M	2000	208
