KRZAST	KSTRANA	PORCISLO	JMENO	PRIJMENI	TITULPRED	TITULZA	VEK	POVOLANI	BYDLISTEN	PSTRANA	NSTRANA	PLATNOST	POCHLASU	POCPROC	MANDAT	PORADIMAND	PORADINAHR	POHLAVI	ROK	VSTRANA
2	16	1	Milan	Šírek	Ing.		71	jednatel společnosti	České Budějovice	1245	1245	A						M	2024	1245
2	16	2	Lenka	Blaťáková			53	živnostník - služby	Cep	1245	1245	A						F	2024	1245
2	16	3	Nikola	Bartůšek	MSSc. et MSSc. BSc.		39	poslanec Evropského parlamentu	České Budějovice	1245	1245	A						M	2024	1245
2	16	4	Tomáš	Blaťák	Mgr. Bc.		45	středoškolský učitel	Cep	99	1245	A						M	2024	1245
2	16	5	Tomáš	Turnovec	Ing.		31	oblastní reprezentant firmy	Nadějkov	99	1245	A						M	2024	1245
2	16	6	Miroslav	Böhm	Ing.		72	důchodce	České Budějovice	99	1245	A						M	2024	1245
2	16	7	Jiří	Sosna			57	provozní manažer	Sezimovo Ústí	1245	1245	A						M	2024	1245
2	16	8	Ladislav	Malec			45	strážník městské policie	Skočice	1245	1245	A						M	2024	1245
2	16	9	Tomáš	Veselý			57	podnikatel - služby	Vodňany	99	1245	A						M	2024	1245
2	16	10	Jiřina	Jirová	Bc.		67	důchodce	Jindřichův Hradec	1245	1245	A						F	2024	1245
2	16	11	Jan	Trejbal			45	živnostník - obchod prodej	Tábor	1178	1245	A						M	2024	1245
2	16	12	Pavel	Hejtmánek	Bc.		48	vychovatel, pedagog	Katovice	1245	1245	A						M	2024	1245
2	16	13	Kateřina	Klimšová	Ing. Bc.		44	jednatelka společnosti	Dačice	99	1245	A						F	2024	1245
2	16	14	Jitka	Legátová Bártů			63	administrativní pracovník	Veselí nad Lužnicí	1245	1245	A						F	2024	1245
2	16	15	Jana	Cílková			59	živnostník, kadeřnice	Veselí nad Lužnicí	1245	1245	A						F	2024	1245
2	16	16	Libor	Jiránek			55	živnostník - IT služby	Tábor	99	1245	A						M	2024	1245
2	16	17	Lucie	Inderholzová			26	na mateřské dovolené	Cep	99	1245	A						F	2024	1245
2	16	18	Pavel	Hejda			64	invalidní důchodce	Jindřichův Hradec	1245	1245	A						M	2024	1245
2	16	19	Jaroslav	Blažek			56	projektant elektro	České Budějovice	99	1245	A						M	2024	1245
2	16	20	Martin	Jakš			40	řidič sanitního vozidla	Třeboň	1245	1245	A						M	2024	1245
2	16	21	Petr	Křižan			41	údržbář, zámečník	Písek	99	1245	A						M	2024	1245
2	16	22	Jiří	Štér	Mgr.		52	vedoucí azylového domu	Strakonice	99	1245	A						M	2024	1245
2	16	23	Josef	Sikora	Ing.		59	projektový manažer	České Budějovice	99	1245	A						M	2024	1245
2	16	24	Filip	Dědouch	Mgr.		46	výchovný a vzdělávací pracovník	Včelná	99	1245	A						M	2024	1245
2	16	25	František	Hanák			85	důchodce	Písek	99	1245	A						M	2024	1245
2	16	26	Jitka	Šmilo		LL.M.	50	ředitelka zdravotnického zařízení	Stožice	99	1245	A						F	2024	1245
2	16	27	Zdeněk	Dvořák			45	obchodní manažer	Val	99	1245	A						M	2024	1245
2	16	28	Petr	Dušek			45	disponent nákupu	Třeboň	99	1245	A						M	2024	1245
2	16	29	Pavel	Hakr			70	důchodce	Osek	99	1245	A						M	2024	1245
2	16	30	Tomáš	Kučava			53	živnostník, automechanik	Mahouš	99	1245	A						M	2024	1245
2	16	31	Zdeněk	Kouba			64	vedoucí správy areálu	Dobrá Voda u Českých Budějovic	99	1245	A						M	2024	1245
2	16	32	Tatiana	Opekarová			55	pracovník v sociálních službách	Dobrá Voda u Českých Budějovic	99	1245	A						F	2024	1245
2	16	33	Gerd	Scheicher			48	mistr směny	Velký Ratmírov	99	1245	A						M	2024	1245
2	16	34	Petr	Švagr			43	administrativní pracovník v lesnictví	Ločenice	99	1245	A						M	2024	1245
2	16	35	Zdeněk	Kříž			51	nezaměstnaný, bývalý policista	Novosedly	99	1245	A						M	2024	1245
2	16	36	Jana	Hejtmánková			46	řidič	Katovice	99	1245	A						F	2024	1245
2	16	37	Zdeněk	Zíka			48	mistr ve výrobě	Strakonice	99	1245	A						M	2024	1245
2	16	38	Jana	Bartošová			47	vedoucí prodejny	Myslkovice	99	1245	A						F	2024	1245
2	16	39	Martina	Kolárová			43	pracovník v zemědělství	Dolní Bukovsko	99	1245	A						F	2024	1245
2	16	40	Petr	Reš			77	důchodce	Cep	99	1245	A						M	2024	1245
2	16	41	Marie	Plzová			63	důchodce	Trhové Sviny	99	1245	A						F	2024	1245
2	16	42	Luděk	Kabát			68	důchodce	Lišov	99	1245	A						M	2024	1245
2	16	43	Petr	Mlčák			65	důchodce	České Velenice	99	1245	A						M	2024	1245
2	16	44	Libuše	Drdáková			73	důchodce	Písek	99	1245	A						F	2024	1245
2	16	45	Pavel	Majer			82	důchodce	Horní Poříčí	99	1245	A						M	2024	1245
2	16	46	Petr	Cimbůrek			20	vysokoškolský student	Jindřichův Hradec	99	1245	A						M	2024	1245
2	16	47	Jan	Houf			70	důchodce	Horní Poříčí	99	1245	A						M	2024	1245
2	16	48	Ivana	Jelínková			57	prodavačka	Dírná	99	1245	A						F	2024	1245
2	16	49	Josef	Svatoš			81	důchodce	Osek	99	1245	A						M	2024	1245
2	16	50	Ema	Balunová			18	student	Vodňany	99	1245	A						F	2024	1245
2	16	51	Jitka	Jiránková			55	živnostník - foto služby	Tábor	99	1245	A						F	2024	1245
2	16	52	Kvido	Janka			20	pracovník v zemědělství	Lnáře	99	1245	A						M	2024	1245
2	16	53	Nikol	Kolářová			20	na mateřské dovolené	Strakonice	99	1245	A						F	2024	1245
2	16	54	Robert	Štádler			47	mistr výroby	Srubec	99	1245	A						M	2024	1245
2	16	55	Petr	Polanka			48	mistr ve výrobě	Volyně	99	1245	A						M	2024	1245
2	16	56	Sarah	Kolářová			19	prodavačka	Dolní Bukovsko	99	1245	A						F	2024	1245
2	21	1	Josef	Soumar		EFP	39	místostarosta pro finance a dopravu, zastupitel Jihočeského kraje	Písek	720	720	A						M	2024	720
2	21	2	Veronika	Kovářová	Ing. arch.		42	architektka, grafička, výtvarnice, zastupitelka Jihočeského kraje	Volyně	720	720	A						F	2024	720
2	21	3	Jiří	Roubíček	Ing.		38	realitní konzultant, zastupitel Jihočeského kraje	Tábor	720	720	A						M	2024	720
2	21	4	Zuzana	Kudláčková			40	náměstkyně primátorky pro kulturu a životní prostředí	České Budějovice	720	720	A						F	2024	720
2	21	5	Tomáš	Posekaný	Ing.	EFA	31	ekonom, finančník, zastupitel Jihočeského kraje	Písek	720	720	A						M	2024	720
2	21	6	Martin	Mareda	Mgr.		48	místostarosta města, adiktolog, zastupitel Jihočeského kraje	Tábor	720	720	A						M	2024	720
2	21	7	Kamil	Podzimek	Bc.		42	manažer v sociálních službách, terapeut	České Budějovice	720	720	A						M	2024	720
2	21	8	Pavla	Heyduková	Bc.		27	sociální pracovnice, členka Sociální komise a Kulturní komise Rady města ČB, lektorka, organizátorka kulturních akcí	České Budějovice	720	720	A						F	2024	720
2	21	9	Sandrik	Bednář			30	tajemník krajského klubu, pedagog	Nová Včelnice	99	720	A						M	2024	720
2	21	10	Jaromír	Kopřiva	MUDr.		56	lékař	Jindřichův Hradec	99	720	A						M	2024	720
2	21	11	Dan	Leština	Mgr.		34	pracovník v ochraně přírody, poradce poslankyně, zastupitel Jihočeského kraje	České Budějovice	720	720	A						M	2024	720
2	21	12	Barbora	Chválová		DiS.	26	spisovatelka, kreativní tvůrce	Písek	720	720	A						F	2024	720
2	21	13	Michal	Horák	Ing.		59	IT specialista	Písek	720	720	A						M	2024	720
2	21	14	Jan	Lid Říšský			35	tesař	Písek	720	720	A						M	2024	720
2	21	15	Jan	Hošek	Bc.		41	vývojář softwaru, zastupitel Jihočeského kraje	České Budějovice	720	720	A						M	2024	720
2	21	16	Barbora	Koritenská	Mgr. et Mgr.		33	památkářka	Prachatice	720	720	A						F	2024	720
2	21	17	Tomáš	Hrdý	Bc.		38	specialista na FVE	Písek	720	720	A						M	2024	720
2	21	18	Erik	Ferchenbauer			22	analytik, člen komise Rady města ČB, student	České Budějovice	720	720	A						M	2024	720
2	21	19	Pavel	Šramhauser	Bc.		34	úředník, člen Finančního výboru a Sportovní komise Rady města ČB	Radošovice	720	720	A						M	2024	720
2	21	20	Petr	Nadlický			39	živnostník	Kardašova Řečice	720	720	A						M	2024	720
2	21	21	Pavel	Tůma	Ing.		47	IT konzultant, zmrzlinář	České Budějovice	720	720	A						M	2024	720
2	21	22	Petr	Soušek			35	nákupčí	Písek	720	720	A						M	2024	720
2	21	23	Eva	Tlili			52	interní auditorka	Košice	720	720	A						F	2024	720
2	21	24	Markéta	Marková	Mgr.		35	personalistka	Borotín	720	720	A						F	2024	720
2	21	25	Milan	Svoboda			58	stavbyvedoucí	Křemže	720	720	A						M	2024	720
2	21	26	Tadeáš	Vangelov			23	student, dobrovolník v organizaci pro děti a mládež	Tábor	99	720	A						M	2024	720
2	21	27	Jan	Slavík	Mgr.		35	podnikatel	Jindřichův Hradec	99	720	A						M	2024	720
2	21	28	Tomáš	Guth Jarkovský	Bc.		28	projektový manažer v IT	Borovany	720	720	A						M	2024	720
2	21	29	Vítězslav	Lamač	Ing.		44	ředitel společnosti	Třeboň	720	720	A						M	2024	720
2	21	30	Veronika	Jirková	MDDr.		37	ortodontistka	Jindřichův Hradec	720	720	A						F	2024	720
2	21	31	Lubomír	Kudláček			43	redaktor, mediální konzultant	České Budějovice	720	720	A						M	2024	720
2	21	32	Jana	Koláříková	Bc.	MSc.	37	HR manažerka, konzultantka v oblasti lidských zdrojů a strategického řízení	Katovice	720	720	A						F	2024	720
2	21	33	Václav	Klecanda	Mgr.		40	IT specialista, programátor	Tábor	720	720	A						M	2024	720
2	21	34	Martin	Kučera			50	podnikatel, trenér	Tábor	720	720	A						M	2024	720
2	21	35	Jan	Votřel	Mgr.		40	turistický průvodce, podnikatel	Český Krumlov	720	720	A						M	2024	720
2	21	36	Helena	Skopová			60	specialistka zákaznické péče	České Budějovice	99	720	A						F	2024	720
2	21	37	Jindra	Justová			56	operátorka	Tábor	720	720	A						F	2024	720
2	21	38	Roman	Horváth	Mgr.		31	manažer obchodní jednotky	České Budějovice	99	720	A						M	2024	720
2	21	39	Jan	Příbramský		DiS.	40	radní města, vedoucí výroby a IT	Tábor	720	720	A						M	2024	720
2	21	40	Václav	Urban	Mgr.		60	autor webu neuhaus.cz	Jindřichův Hradec	720	720	A						M	2024	720
2	21	41	Martin	Novotný	Bc.		25	student navazujícího vysokoškolského studia	České Budějovice	99	720	A						M	2024	720
2	21	42	Judita	Vedlová	Bc.		37	sociální pracovnice	Jindřichův Hradec	720	720	A						F	2024	720
2	21	43	Bohuslav	Švehla	Ing.		40	Senior Project Manager	České Budějovice	720	720	A						M	2024	720
2	21	44	Marián	Rolník			27	barman	Osek	99	720	A						M	2024	720
2	21	45	Vítek	Špoula	Ing.		28	interní auditor	Katovice	720	720	A						M	2024	720
2	21	46	Martin	Ficko			49	technik - projektant	Vodňany	99	720	A						M	2024	720
2	21	47	Kristýna	Nohejlová			30	pedagogická pracovnice	České Budějovice	99	720	A						F	2024	720
2	21	48	Petr	Trampota	Ing.		70	technik	Přední Výtoň	99	720	A						M	2024	720
2	21	49	Michal	Just	Mgr.		51	pedagog	Mičovice	720	720	A						M	2024	720
2	21	50	Pavel	Moravec	Ing.		44	IT specialista BI & CRM	Tábor	99	720	A						M	2024	720
2	21	51	Vojtěch	Sázel	Bc.		41	programátor	Tábor	720	720	A						M	2024	720
2	21	52	Pavla	Weinzettel	Mgr. BcA.		40	pedagožka	Tábor	99	720	A						F	2024	720
2	21	53	Vladimír	Kobzev	Ing.		42	vedoucí týmu vývoje	České Budějovice	99	720	A						M	2024	720
2	21	54	Miroslav	Kubart		DiS.	40	technik přípravy na jaderné elektrárně Temelín	České Budějovice	99	720	A						M	2024	720
2	21	55	Miloš	Bučinský	Bc.		37	specialista identifikace vozidel	Soběslav	720	720	A						M	2024	720
2	21	56	Veronika	Gőth			36	pedagožka	Volyně	99	720	A						F	2024	720
2	21	57	Stanislav	Hranička			71	důchodce	Kváskovice	720	720	A						M	2024	720
2	21	58	Luděk	Blaha	Ing.		68	zahradní kutil	Písek	720	720	A						M	2024	720
2	21	59	František	Švadlena	Mgr.		48	advokát, pořadatel mezinárodního hudebního festivalu	Tábor	99	720	A						M	2024	720
2	21	60	Hai Anh	Nguyenová			30	studentka, tlumočnice	České Velenice	99	720	A						F	2024	720
2	24	1	Jaroslava	Martanová	Ing.		62	starostka města Vimperk	Vimperk	166	166	A						F	2024	596
2	24	2	Ivo	Moravec	Ing.		60	energetický poradce, zastupitel města České Budějovice	České Budějovice	753	753	A						M	2024	596
2	24	3	Viktor	Vojtko	Ing.	Ph.D.	46	poslanec, VŠ pedagog	České Budějovice	166	166	A						M	2024	596
2	24	4	Markéta	Honzíková			53	místostarostka města Milevsko	Milevsko	166	166	A						F	2024	596
2	24	5	Jiří	Fencl	Ing.		58	sportovní manažer	České Budějovice	166	166	A						M	2024	596
2	24	6	Martin	Urbanec			21	student politologie a mezinárodních vztahů na Univerzitě Karlově, předseda mSTAN Jihočeský kraj	Dačice	166	166	A						M	2024	596
2	24	7	Pavla	Pivoňka Vaňková	Mgr. Ing.		47	poslanec	Lišov	166	166	A						F	2024	596
2	24	8	Jaroslav	Havel			61	starosta obce Pištín	Pištín	166	166	A						M	2024	596
2	24	9	Václav	Vostradovský			53	jednatel společnosti Chata Kvilda s.r.o., předseda Klubu vojenské historie Gabreta, z.s., místopředseda Euroregionu Šumava - jihozápadní Čechy, z.s.	Milejovice	166	166	A						M	2024	596
2	24	10	Ludmila	Váchová	Ing.		38	senior manager, analytik	České Budějovice	753	753	A						F	2024	596
2	24	11	Vít	Pošvář	Mgr. Bc.		36	advokát, zastupitel města Jindřichův Hradec	Jindřichův Hradec	166	166	A						M	2024	596
2	24	12	Juraj	Thoma	Mgr.		55	archeolog, zastupitel, bývalý primátor Českých Budějovic	České Budějovice	753	753	A						M	2024	596
2	24	13	Miroslav	Škoda			55	servisní technik, místostarosta obce Zvěrotice	Zvěrotice	166	166	A						M	2024	596
2	24	14	Lenka	Malá			63	starostka obce Srubec	Srubec	166	166	A						F	2024	596
2	24	15	Šimon	Blaschko			33	pořadatel kulturních akcí, zastupitel města Vimperk	Vimperk	166	166	A						M	2024	596
2	24	16	Karel	Dundáček			20	student Přírodovědecké fakulty Univerzity Karlovy, místopředseda STAN Jindřichův Hradec	Jindřichův Hradec	166	166	A						M	2024	596
2	24	17	Michal	Borovka	Ing.	MBA	49	starosta obce Radošovice	Radošovice	166	166	A						M	2024	596
2	24	18	Hana	Váňová	Ing.		57	starostka obce Nišovice	Nišovice	166	166	A						F	2024	596
2	24	19	David	Šeda	Mgr.		37	energetik, manažer udržitelnosti	České Budějovice	166	166	A						M	2024	596
2	24	20	Hynek	Látal	Mgr.	Ph.D.	46	vysokoškolský pedagog	České Budějovice	753	753	A						M	2024	596
2	24	21	Petr	Vodrážka	Ing.		35	vědecký pracovník	České Budějovice	166	166	A						M	2024	596
2	24	22	Pavel	Kraml	Ing.		48	starosta obce Horní Vltavice	Horní Vltavice	166	166	A						M	2024	596
2	24	23	Pavel	Ševčík			72	starosta obce Dolní Třebonín	Dolní Třebonín	166	166	A						M	2024	596
2	24	24	Adéla	Petrášková			18	studentka gymnázia a Sokol	Kamenný Újezd	99	166	A						F	2024	596
2	24	25	Slavomír	Harbáček	Bc.		60	starosta obce Smetanova Lhota	Smetanova Lhota	166	166	A						M	2024	596
2	24	26	Jakub	Hejna			22	student fakulty elektrotechnické ČVUT	Holubov	166	166	A						M	2024	596
2	24	27	Barbora	Poláčková	Bc.		36	starostka obce Čepřovice	Čepřovice	166	166	A						F	2024	596
2	24	28	Lukáš	Pokrupa		MBA	50	předseda představenstva v energetické společnosti	Chlum u Třeboně	166	166	A						M	2024	596
2	24	29	Václav	Meškan	PhDr.	Ph.D., MBA	40	ředitel základní a mateřské školy	Dubné	166	166	A						M	2024	596
2	24	30	Jiří	Borovka			49	starosta obce Hůry	Hůry	166	166	A						M	2024	596
2	24	31	Julius	Lukeš	prof. RNDr.	CSc.	61	vědec	České Budějovice	753	753	A						M	2024	596
2	24	32	Stanislava	Tůmová	Ing.		46	starostka obce Čkyně	Čkyně	99	166	A						F	2024	596
2	24	33	Pavel	Trantina			48	poslanecký asistent, expert na politiku EU a neziskový sektor	České Budějovice	166	166	A						M	2024	596
2	24	34	Karolína	Šotová	Mgr.		40	bioanalytik v klinické biochemii	Jindřichův Hradec	166	166	A						F	2024	596
2	24	35	Ivana	Zelenková			61	starostka obce Čejetice	Čejetice	166	166	A						F	2024	596
2	24	36	Kryštof	Blažek			21	student, Fakulta jaderná a fyzikálně inženýrská ČVUT	Český Rudolec	99	166	A						M	2024	596
2	24	37	František	Toušek	MUDr.	FESC	73	lékař - kardiolog	Hluboká nad Vltavou	99	166	A						M	2024	596
2	24	38	Ivana	Kverková	Ing.		57	vedoucí TSÚ SÚS Jčk, závod ČB	Dolní Hořice	166	166	A						F	2024	596
2	24	39	Tomáš	Volek	doc. Ing.	Ph.D.	47	vysokoškolský pedagog	České Budějovice	166	166	A						M	2024	596
2	24	40	Ondřej	Zbudil	Ing.		43	zastupitel města Třeboň	Třeboň	166	166	A						M	2024	596
2	24	41	Petra	Jahodová			44	projektová manažerka	Jindřichův Hradec	166	166	A						F	2024	596
2	24	42	Vojtěch	Bureš			20	student, OSVČ	Český Krumlov	166	166	A						M	2024	596
2	24	43	Tomáš	Holub			28	grafik	Lišov	753	753	A						M	2024	596
2	24	44	Barbora	Medřická Povišerová			30	manažerka komunikace	České Budějovice	99	166	A						F	2024	596
2	24	45	Jan	Koudelka	Ing.		54	pedagog, podnikatel	Zliv	99	166	A						M	2024	596
2	24	46	Jan	Mikeš	Mgr.		45	kastelán	Jindřichův Hradec	166	166	A						M	2024	596
2	24	47	Jakub	Janáček	Ing.		36	programátor	České Budějovice	99	166	A						M	2024	596
2	24	48	Radek	Kocanda			56	kastelán a předseda spolku	Kaplice	99	166	A						M	2024	596
2	24	49	Jan	Klein	Ing. arch.		40	architekt	České Budějovice	166	166	A						M	2024	596
2	24	50	Vladimír	Sedláček	Bc.		27	dispečer železniční dopravy	Jindřichův Hradec	166	166	A						M	2024	596
2	24	51	Jan	Mádl	Ing.		39	key account executive	České Budějovice	166	166	A						M	2024	596
2	24	52	Lukáš	Bajt	Mgr.		36	obchodní a projektový manažer	České Budějovice	753	753	A						M	2024	596
2	24	53	Gabriela	Jelínková			20	studentka Právnické fakulty Masarykovy univerzity	Benešov nad Černou	99	166	A						F	2024	596
2	24	54	Michal	Novák	Ing.		44	podnikatel	České Budějovice	166	166	A						M	2024	596
2	24	55	Tomáš	Račák			38	programový manažer	Vimperk	166	166	A						M	2024	596
2	24	56	Jana	Bártová			50	státní zaměstnanec	Volary	166	166	A						F	2024	596
2	33	1	Vladimír Štěpán	Kremsa	prof. Ing.	Ph.D.	67	universitní profesor, vědecký pracovník	České Budějovice	99	121	A						M	2024	1641
2	39	1	Roman	Kubíček	Ing.	Ph.D., MBA	61	poslanec	České Budějovice	768	768	A						M	2024	768
2	39	2	Jiří	Iral			62	místostarosta obce Chelčice	Chelčice	768	768	A						M	2024	768
2	39	3	Michal	Kozár	Mgr. Ing.	MBA	41	starosta města Jindřichův Hradec	Jindřichův Hradec	768	768	A						M	2024	768
2	39	4	Petr	Kalina	Ing.		52	starosta obce Dobev	Dobev	768	768	A						M	2024	768
2	39	5	Viktor	Lavička	Mgr.	MBA	56	předseda finančního výboru Zastupitelstva města České Budějovice	České Budějovice	768	768	A						M	2024	768
2	39	6	Alexandr	Nogrády			44	starosta města Český Krumlov	Český Krumlov	768	768	A						M	2024	768
2	39	7	Jindřich	Soukal			51	dokumentarista, radní města Hluboká nad Vltavou	Hluboká nad Vltavou	768	768	A						M	2024	768
2	39	8	Miroslav	Ryba	Mgr.		42	strážník MP, zastupitel města Tábor	Tábor	768	768	A						M	2024	768
2	39	9	Jiří	Svoboda	Ing.		64	jednatel společnosti	České Budějovice	768	768	A						M	2024	768
2	39	10	Marek	Liška	Ing.		29	pedagog, zastupitel města Prachatice	Prachatice	768	768	A						M	2024	768
2	39	11	Karel	Tureček	Ing.		53	poslanec	Chýnov	768	768	A						M	2024	768
2	39	12	Andrea	Nádravská	Ing.		55	ekonomka	České Budějovice	768	768	A						F	2024	768
2	39	13	Michal	Čapek	JUDr. Ing.		35	starosta města Písek	Písek	768	768	A						M	2024	768
2	39	14	Jan	Kubík	Ing.		45	poslanec	Loučovice	768	768	A						M	2024	768
2	39	15	Radek	Hloušek			46	obchodní manažer, prokurista společnosti	Suchdol nad Lužnicí	768	768	A						M	2024	768
2	39	16	Petr	Štěpánek			38	jednatel společnosti	České Budějovice	768	768	A						M	2024	768
2	39	17	Martin	Macháč			44	starosta města Vodňany	Vodňany	768	768	A						M	2024	768
2	39	18	Jaroslav	Berka			51	bezpečnostní technik	České Budějovice	768	768	A						M	2024	768
2	39	19	Romana	Vanišová			47	administrativně-technický zaměstnanec, radní města Trhové Sviny	Trhové Sviny	768	768	A						F	2024	768
2	39	20	Miroslav	Lorenc			67	trenér triatlonu, důchodce	Prachatice	99	768	A						M	2024	768
2	39	21	Jan	Smitka	Ing.	MBA	53	medicínský ředitel	Želeč	768	768	A						M	2024	768
2	39	22	Petr	Stehlík	Mgr.		38	podnikatel v oblasti nemovitostí, zastupitel statutárního města České Budějovice	České Budějovice	768	768	A						M	2024	768
2	39	23	Jiří	Kulík	Ing.		60	starosta obce Bílsko	Bílsko	768	768	A						M	2024	768
2	39	24	Ondřej	Valena		DiS.	44	farmaceutický asistent, místostarosta města Trhové Sviny	Trhové Sviny	768	768	A						M	2024	768
2	39	25	Jiří	Strachota	Ing.		70	školitel BOZP, rybář	Jindřichův Hradec	768	768	A						M	2024	768
2	39	26	Libor	Moravec	Mgr.		43	majitel rodinné firmy	České Budějovice	768	768	A						M	2024	768
